linea,tren_id,sentido,unidad,estacion,dist_km,hora_min
L2,L2-CW->CC-20298,CW->CC,SFE 5,Card. Raúl Silva Henriquez,13.151,1389.67
L2,L2-CW->CC-20298,CW->CC,SFE 5,Card. Raúl Silva Henriquez,13.151,1390.0
L2,L2-CW->CC-20298,CW->CC,SFE 5,LOMAS COLORADAS,10.983,1392.58
L2,L2-CW->CC-20298,CW->CC,SFE 5,LOMAS COLORADAS,10.983,1393.08
L2,L2-CW->CC-20298,CW->CC,SFE 5,El Parque,9.614,1395.5
L2,L2-CW->CC-20298,CW->CC,SFE 5,El Parque,9.614,1395.83
L2,L2-CW->CC-20298,CW->CC,SFE 5,Costa Mar,8.339,1398.08
L2,L2-CW->CC-20298,CW->CC,SFE 5,Costa Mar,8.339,1398.5
L2,L2-CW->CC-20298,CW->CC,SFE 5,Alborada,7.442,1400.17
L2,L2-CW->CC-20298,CW->CC,SFE 5,Alborada,7.442,1400.5
L2,L2-CW->CC-20298,CW->CC,SFE 5,Diagonal Bio Bio,5.569,1403.0
L2,L2-CW->CC-20298,CW->CC,SFE 5,Diagonal Bio Bio,5.569,1403.33
L2,L2-CW->CC-20298,CW->CC,SFE 5,Juan Pablo II,3.838,1405.75
L2,L2-CW->CC-20298,CW->CC,SFE 5,Juan Pablo II,3.838,1406.25
L2,L2-CW->CC-20298,CW->CC,SFE 5,CONCEPCIÓN,0.0,1412.0
